Filename,RefIndex,RefNum,Title,PredictedStatus,ManualLabel
"pre.zip/kim22d.pdf","16","17","Denoising Diffusion Probabilistic Models","verified",""
"pre.zip/kim22d.pdf","19","20","Diff-TTS: A Denoising Diffusion Model for Text-to-Speech","verified",""
"pre.zip/kim22d.pdf","20","21","Transfer learning from speaker verification to multispeaker text-to-speech synthesis","verified",""
"pre.zip/kim22d.pdf","21","22","Efficient neural audio synthesis","verified",""
"pre.zip/kim22d.pdf","22","23","Text-free prosody-aware generative spoken language modeling","verified",""
"pre.zip/kim22d.pdf","23","24","Glow-TTS: A Generative Flow for Text-to-Speech via Monotonic Alignment Search","verified",""
"pre.zip/kim22d.pdf","24","25","Conditional variational autoencoder with adversarial learning for end-to-end text-to-speech","verified",""
"pre.zip/kim22d.pdf","25","26","Flowavenet: A generative flow for raw audio","verified",""
"pre.zip/kim22d.pdf","26","27","The blizzard challenge 2013","verified",""
"pre.zip/kim22d.pdf","27","28","Glow: Generative flow with invertible 1x1 convolutions","verified",""
"pre.zip/kim22d.pdf","29","30","HiFi-GAN: Generative Adversarial networks for Efficient and High Fidelity Speech Synthesis","verified",""
"pre.zip/kim22d.pdf","30","31","DiffWave: A Versatile Diffusion Model for Audio Synthesis","verified",""
"pre.zip/kim22d.pdf","31","32","Nemo: a toolkit for building ai applications using neural modules","verified",""
"pre.zip/kim22d.pdf","32","33","Melgan: Generative adversarial networks for conditional waveform synthesis","verified",""
"pre.zip/kim22d.pdf","33","34","On Generative Spoken Language Modeling from Raw Audio","verified",""
"pre.zip/kim22d.pdf","35","36","Bidirectional variational inference for non-autoregressive text-to-speech","verified",""
"pre.zip/kim22d.pdf","36","37","Neural speech synthesis with transformer network","verified",""
"pre.zip/kim22d.pdf","38","39","Diffusion probabilistic models for 3d point cloud generation","verified",""
"pre.zip/kim22d.pdf","40","41","Montreal forced aligner: Trainable text-speech alignment using kaldi","verified",""
"pre.zip/kim22d.pdf","41","42","Improved denoising diffusion probabilistic models","verified",""
"pre.zip/kim22d.pdf","42","43","Parallel wavenet: Fast high-fidelity speech synthesis","verified",""
"pre.zip/kim22d.pdf","43","44","Librispeech: An asr corpus based on public domain audio books","verified",""
"pre.zip/kim22d.pdf","45","46","Grad-TTS: A Diffusion Probabilistic Model for Text-to-Speech","verified",""
"pre.zip/kim22d.pdf","46","47","Waveglow: A flow-based generative network for speech synthesis","verified",""
"pre.zip/kim22d.pdf","47","48","FastSpeech: Fast, Robust and Controllable Text to Speech","verified",""
"pre.zip/kim22d.pdf","48","49","FastSpeech 2: Fast and High-Quality End-to-End Text to Speech","verified",""
"pre.zip/kim22d.pdf","49","50","U-net: Convolutional networks for biomedical image segmentation","verified",""
"pre.zip/kim22d.pdf","51","52","Natural tts synthesis by conditioning wavenet on mel spectrogram predictions","verified",""
"pre.zip/kim22d.pdf","52","53","Radtts: Parallel flow-based tts with robust alignment learning and diverse synthesis","verified",""
"pre.zip/kim22d.pdf","53","54","Deep unsupervised learning using nonequi-librium thermodynamics","verified",""
"pre.zip/kim22d.pdf","54","55","Denoising diffusion implicit models","verified",""
"pre.zip/kim22d.pdf","55","56","Score-based generative modeling through stochastic differential equations","verified",""
"pre.zip/kim22d.pdf","56","57","Wavenet: A generative model for raw audio","verified",""
"pre.zip/kim22d.pdf","57","58","Neural discrete representation learning","verified",""
"pre.zip/kim22d.pdf","58","59","Melnet: A generative model for audio in the frequency domain","verified",""
"pre.zip/kim22d.pdf","59","60","Generalized end-to-end loss for speaker verification","verified",""
"pre.zip/kim22d.pdf","61","62","Tacotron: Towards End-to-End Speech Synthesis","verified",""
"pre.zip/kim22d.pdf","62","63","Wavetacotron: Spectrogram-free end-to-end text-to-speech synthesis","verified",""
"pre.zip/kim22d.pdf","63","64","Adaspeech 2: Adaptive text to speech with untran-scribed data","verified",""
"pre.zip/kim22d.pdf","64","65","Unsupervised learning for sequence-to-sequence text-to-speech for low-resource languages","verified",""
"pre.zip/kong22a.pdf","4","5","NIH Public Access","not_found","real"
"pre.zip/kong22a.pdf","82","83","Proof of the changing part identifiability","not_found","uncertain"
"pre.zip/kong22a.pdf","86","87","= log pzi|u and ˆqi := log pˆzi|u yields","not_found","uncertain"
"pre.zip/kong22a.pdf","100","101","Proof of the invariant part identifiability","not_found","uncertain"
"pre.zip/kong22a.pdf","102","103","We divide our proof into four steps to aid understanding","not_found","uncertain"
"pre.zip/kong22a.pdf","132","133","For our method, we use component-wise spline flows (Durkan et al., 2019) with monotonic linear rational splines to modulate the change components","not_found","uncertain"
"pre.zip/kong22a.pdf","134","135","These domains share the same seven categories","not_found","uncertain"
"pre.zip/kong22a.pdf","135","136","For the Office-Home dataset, we follow the protocols in (Park & Lee, 2021) and use pre-trained ResNet-50 as our backbone network","not_found","uncertain"
"pre.zip/kong22a.pdf","0","1","An information-maximization approach to blind separation and blind deconvolution","verified",""
"pre.zip/kong22a.pdf","1","2","A theory of learning from different domains","verified",""
"pre.zip/kong22a.pdf","2","3","Adamatch: A unified approach to semi-supervised learning and domain adaptation","verified",""
"pre.zip/kong22a.pdf","5","6","Separation of mixed audio sources by independent subspace analysis","verified",""
"pre.zip/kong22a.pdf","6","7","Transferability vs. discriminability: Batch spectral penalization for adversarial domain adaptation","verified",""
"pre.zip/kong22a.pdf","7","8","Independent component analysis, a new concept?","verified",""
"pre.zip/kong22a.pdf","9","10","Learning bounds for importance weighting","verified",""
"pre.zip/kong22a.pdf","10","11","Joint distribution optimal transportation for domain adaptation","verified",""
"pre.zip/kong22a.pdf","11","12","Cluster alignment with a teacher for unsupervised domain adaptation","verified",""
"pre.zip/kong22a.pdf","12","13","Density estimation using real nvp","verified",""
"pre.zip/kong22a.pdf","14","15","Source-free adaptation to measurement shift via bottom-up feature restoration","verified",""
"pre.zip/kong22a.pdf","15","16","Unsupervised domain adaptation by backpropagation","verified",""
"pre.zip/kong22a.pdf","17","18","Domain adaptation with conditional transferable components","verified",""
"pre.zip/kong22a.pdf","18","19","Ltf: A label transformation framework for correcting label shift","verified",""
"pre.zip/kong22a.pdf","19","20","Hidden markov nonlinear ica: Unsupervised learning from nonstationary time series","verified",""
"pre.zip/kong22a.pdf","20","21","Deep residual learning for image recognition","verified",""
"pre.zip/kong22a.pdf","21","22","beta-vae: Learning basic visual concepts with a constrained variational framework","verified",""
"pre.zip/kong22a.pdf","22","23","Causal discovery from heterogeneous/nonstationary data","verified",""
"pre.zip/kong22a.pdf","24","25","Correcting sample selection bias by unlabeled data","verified",""
"pre.zip/kong22a.pdf","25","26","Emergence of phase-and shift-invariant features by decomposition of natural images into independent feature subspaces","verified",""
"pre.zip/kong22a.pdf","26","27","Unsupervised feature extraction by time-contrastive learning and nonlinear ica","verified",""
"pre.zip/kong22a.pdf","27","28","Nonlinear independent component analysis: Existence and uniqueness results","verified",""
"pre.zip/kong22a.pdf","29","30","Nonlinear ica using auxiliary variables and generalized contrastive learning","verified",""
"pre.zip/kong22a.pdf","30","31","Variational autoencoders and nonlinear ica: A unifying framework","verified",""
"pre.zip/kong22a.pdf","32","33","Mapping conditional distributions for domain adaptation under generalized target shift","verified",""
"pre.zip/kong22a.pdf","33","34","Towards nonlinear disentanglement in natural data with temporal sparse coding","verified",""
"pre.zip/kong22a.pdf","35","36","Disentanglement via mechanism sparsity regularization: A new principle for nonlinear ica","verified",""
"pre.zip/kong22a.pdf","36","37","Learning hierarchical invariant spatiotemporal features for action recognition with independent subspace analysis","verified",""
"pre.zip/kong22a.pdf","37","38","Deeper, broader and artier domain generalization","verified",""
"pre.zip/kong22a.pdf","38","39","T-svdnet: Exploring high-order prototypical correlations for multi-source domain adaptation","verified",""
"pre.zip/kong22a.pdf","39","40","Learning transferable features with deep adaptation networks","verified",""
"pre.zip/kong22a.pdf","40","41","Conditional adversarial domain adaptation","verified",""
"pre.zip/kong22a.pdf","41","42","Deep transfer learning with joint adaptation networks","verified",""
"pre.zip/kong22a.pdf","42","43","Invariant causal representation learning","verified",""
"pre.zip/kong22a.pdf","43","44","Boosting domain adaptation by discovering latent domains","verified",""
"pre.zip/kong22a.pdf","44","45","Source free unsupervised graph domain adaptation","verified",""
"pre.zip/kong22a.pdf","45","46","Information-theoretic regularization for multi-source domain adaptation","verified",""
"pre.zip/kong22a.pdf","46","47","Moment matching for multi-source domain adaptation","verified",""
"pre.zip/kong22a.pdf","47","48","Maximum classifier discrepancy for unsupervised domain adaptation","verified",""
"pre.zip/kong22a.pdf","48","49","Universal domain adaptation through self supervision","verified",""
"pre.zip/kong22a.pdf","49","50","On causal and anticausal learning","verified",""
"pre.zip/kong22a.pdf","50","51","Improving predictive inference under covariate shift by weighting the log-likelihood function","verified",""
"pre.zip/kong22a.pdf","51","52","A dirt-t approach to unsupervised domain adaptation","verified",""
"pre.zip/kong22a.pdf","52","53","Disentanglement by nonlinear ica with general incompressible-flow networks (gin)","verified",""
"pre.zip/kong22a.pdf","53","54","Data-driven approach to multiple-source domain adaptation","verified",""
"pre.zip/kong22a.pdf","54","55","Domain adaptation with invariant representation learning: What transformations to learn?","verified",""
"pre.zip/kong22a.pdf","55","56","Direct importance estimation for covariate shift adaptation","verified",""
"pre.zip/kong22a.pdf","56","57","Towards a general independent subspace analysis","verified",""
"pre.zip/kong22a.pdf","57","58","Adversarial support alignment","verified",""
"pre.zip/kong22a.pdf","58","59","Adversarial discriminative domain adaptation","verified",""
"pre.zip/kong22a.pdf","60","61","Deep hashing network for unsupervised domain adaptation","verified",""
"pre.zip/kong22a.pdf","61","62","Self-supervised learning with data augmentations provably isolates content from style","verified",""
"pre.zip/kong22a.pdf","62","63","Learning to combine: Knowledge aggregation for multi-source domain adaptation","verified",""
"pre.zip/kong22a.pdf","63","64","Easy transfer learning by exploiting intra-domain structures","verified",""
"pre.zip/kong22a.pdf","64","65","Domain adaptation with asymmetrically-relaxed distribution alignment","verified",""
"pre.zip/kong22a.pdf","65","66","Stylealign: Analysis and applications of aligned style-GAN models","verified",""
"pre.zip/kong22a.pdf","66","67","Learning semantic representations for unsupervised domain adaptation","verified",""
"pre.zip/kong22a.pdf","67","68","Deep cocktail network: Multi-source unsupervised domain adaptation with category shift","verified",""
"pre.zip/kong22a.pdf","68","69","Larger norm more transferable: An adaptive feature norm approach for unsupervised domain adaptation","verified",""
"pre.zip/kong22a.pdf","69","70","CDTrans: Cross-domain transformer for unsupervised domain adaptation","verified",""
"pre.zip/kong22a.pdf","70","71","Curriculum manager for source selection in multi-source domain adaptation","verified",""
"pre.zip/kong22a.pdf","71","72","Learning and evaluating classifiers under sample selection bias","verified",""
"pre.zip/kong22a.pdf","72","73","Joint geometrical and statistical alignment for visual domain adaptation","verified",""
"pre.zip/kong22a.pdf","73","74","Domain adaptation under target and conditional shift","verified",""
"pre.zip/kong22a.pdf","74","75","Multi-source domain adaptation: A causal view","verified",""
"pre.zip/kong22a.pdf","75","76","Causal discovery from nonstation-ary/heterogeneous data: Skeleton estimation and orientation determination","verified",""
"pre.zip/kong22a.pdf","76","77","Domain adaptation as a problem of inference on graphical models","verified",""
"pre.zip/kong22a.pdf","77","78","Collaborative and adversarial network for unsupervised domain adaptation","verified",""
"pre.zip/kong22a.pdf","78","79","Domain-symmetric networks for adversarial domain adaptation","verified",""
"pre.zip/kong22a.pdf","79","80","Adversarial multiple source domain adaptation","verified",""
"pre.zip/kong22a.pdf","80","81","Mind the gap: Domain gap control for single shot domain adaptation for generative adversarial networks","verified",""
"pre.zip/kraiczy22a.pdf","23","24","Probability and computing: Randomization and probabilistic techniques in algorithms and data analysis","not_found","real"
"pre.zip/kraiczy22a.pdf","0","1","Learning regular sets from queries and counterexamples","verified",""
"pre.zip/kraiczy22a.pdf","1","2","Queries and concept learning","verified",""
"pre.zip/kraiczy22a.pdf","2","3","Social choice and individual values","verified",""
"pre.zip/kraiczy22a.pdf","3","4","Equilibria under the probabilistic serial rule","verified",""
"pre.zip/kraiczy22a.pdf","4","5","Combining fairness and optimality when selecting and allocating projects","verified",""
"pre.zip/kraiczy22a.pdf","5","6","Swap dynamics in single-peaked housing markets","verified",""
"pre.zip/kraiczy22a.pdf","6","7","On the rationale of group decision-making","verified",""
"pre.zip/kraiczy22a.pdf","7","8","Individual-based stability in hedonic diversity games","verified",""
"pre.zip/kraiczy22a.pdf","8","9","Putting a compass on the map of elections","verified",""
"pre.zip/kraiczy22a.pdf","9","10","Are there any nicely structured preference profiles nearby?","verified",""
"pre.zip/kraiczy22a.pdf","11","12","Bounded single-peaked width and proportional representation","verified",""
"pre.zip/kraiczy22a.pdf","12","13","Single-peaked orders on a tree","verified",""
"pre.zip/kraiczy22a.pdf","13","14","A polynomial time algorithm for unidimensional unfolding representations","verified",""
"pre.zip/kraiczy22a.pdf","15","16","Preference restrictions in computational social choice: A survey","verified",""
"pre.zip/kraiczy22a.pdf","16","17","Computational aspects of nearly single-peaked electorates","verified",""
"pre.zip/kraiczy22a.pdf","17","18","The psychology of politics","verified",""
"pre.zip/kraiczy22a.pdf","19","20","Political ideologies: An introduction","verified",""
"pre.zip/kraiczy22a.pdf","20","21","An introduction to computational learning theory","verified",""
"pre.zip/kraiczy22a.pdf","21","22","Explaining preferences by multiple patterns in voters’ behavior","verified",""
"pre.zip/kraiczy22a.pdf","22","23","On the likelihood of single-peaked preferences","verified",""
"pre.zip/kraiczy22a.pdf","24","25","Preferences single-peaked on a tree: sampling and tree recognition","verified",""
"pre.zip/kraiczy22a.pdf","25","26","Generating single peaked votes","verified",""
"pre.zip/kraiczy22a.pdf","26","27","On the complexity of constructive control under nearly single-peaked preferences","verified",""
"pre.zip/lang22a.pdf","50","51","We found that the pseudolabel accuracy on the covered subset of data often increased with more iterations","not_found","uncertain"
"pre.zip/lang22a.pdf","53","54","Training and dataset details","not_found","uncertain"
"pre.zip/lang22a.pdf","54","55","P[Y ] = (0.5, 0.5)","not_found","uncertain"
"pre.zip/lang22a.pdf","55","56","P[Y ] = (0.41, 0.5, 0.09)","not_found","uncertain"
"pre.zip/lang22a.pdf","56","57","P[Y ] = (0.5, 0.5)","not_found","uncertain"
"pre.zip/lang22a.pdf","59","60","P[Y ] = (0.38, 0.62)","not_found","uncertain"
"pre.zip/lang22a.pdf","61","62","in that we didn’t use the small validation set for hyperparameter tuning—we used the same hyperparameters as the “no Ddev” setting","not_found","uncertain"
"pre.zip/lang22a.pdf","62","63","and used “N/A”, the empty string, and “[MASK]”","not_found","uncertain"
"pre.zip/lang22a.pdf","63","64","We did not experiment with DeBERTa V2 or V3","not_found","uncertain"
"pre.zip/lang22a.pdf","65","66","That is, we format the input using a hard prompt, and combine this formatted input embedding with the soft prompt matrix","not_found","uncertain"
"pre.zip/lang22a.pdf","67","68","For the partial access setting, a full run of T = 5 co-training iterations with DeBERTa-large takes roughly two hours on this hardware","not_found","uncertain"
"pre.zip/lang22a.pdf","80","81","Total variation distance between the true label balance and the label balance estimated from the pseudolabels Lt 0 at each iteration","not_found","uncertain"
"pre.zip/lang22a.pdf","88","89","For labels 0 and 2-5, the precision decreases or remains the same while the coverage increases roughly linearly","not_found","uncertain"
"pre.zip/lang22a.pdf","90","91","The following two subsections list the prompts used for our experiments, which are largely taken from Sanh et al. (2022)","not_found","uncertain"
"pre.zip/lang22a.pdf","91","92","Prepending the [PAD] token","not_found","uncertain"
"pre.zip/lang22a.pdf","94","95","Full Access Setting Prompts","not_found","uncertain"
"pre.zip/lang22a.pdf","97","98","passage Answer the following yes/no question: { question}? Yes or no?","not_found","uncertain"
"pre.zip/lang22a.pdf","125","126",", T −1} do˜β ←β + tβ′","not_found","uncertain"
"pre.zip/lang22a.pdf","130","131",", T −1} do˜β ←β + tβ′","not_found","uncertain"
"pre.zip/lang22a.pdf","0","1","Co-training and expansion: Towards bridging theory and practice","verified",""
"pre.zip/lang22a.pdf","1","2","Combining labeled and unlabeled data with co-training","verified",""
"pre.zip/lang22a.pdf","2","3","Language models are few-shot learners","verified",""
"pre.zip/lang22a.pdf","3","4","BoolQ: Exploring the surprising difficulty of natural yes/no questions","verified",""
"pre.zip/lang22a.pdf","4","5","The pascal recog-nising textual entailment challenge","verified",""
"pre.zip/lang22a.pdf","5","6","Pac generalization bounds for co-training","verified",""
"pre.zip/lang22a.pdf","6","7","The commitmentbank: Investigating projection in naturally occurring discourse","verified",""
"pre.zip/lang22a.pdf","7","8","Fast and three-rious: Speeding up weak supervision with triplet methods","verified",""
"pre.zip/lang22a.pdf","8","9","Making pre-trained language models better few-shot learners","verified",""
"pre.zip/lang22a.pdf","10","11","Ppt: Pre-trained prompt tuning for few-shot learning","verified",""
"pre.zip/lang22a.pdf","11","12","Deberta: Decoding-enhanced bert with disentangled attention","verified",""
"pre.zip/lang22a.pdf","12","13","Machine learning core","verified",""
"pre.zip/lang22a.pdf","13","14","How can we know what language models know?","verified",""
"pre.zip/lang22a.pdf","14","15","Leveraging just a few keywords for fine-grained aspect detection through weakly supervised co-training","verified",""
"pre.zip/lang22a.pdf","15","16","Self-training with weak supervision","verified",""
"pre.zip/lang22a.pdf","16","17","Reordering examples helps during priming-based few-shot learning","verified",""
"pre.zip/lang22a.pdf","17","18","How many data points is a prompt worth?","verified",""
"pre.zip/lang22a.pdf","18","19","The power of scale for parameter-efficient prompt tuning","verified",""
"pre.zip/lang22a.pdf","21","22","Prefixtuning: Optimizing continuous prompts for generation","verified",""
"pre.zip/lang22a.pdf","22","23","Pre-train, prompt, and predict: A systematic survey of prompting methods in natural language processing","verified",""
"pre.zip/lang22a.pdf","23","24","Gpt understands, too","verified",""
"pre.zip/lang22a.pdf","24","25","Fantastically ordered prompts and where to find them: Overcoming few-shot prompt order sensitivity","verified",""
"pre.zip/lang22a.pdf","25","26","Identifying and handling mislabelled instances","verified",""
"pre.zip/lang22a.pdf","26","27","Uncertainty-aware self-training for few-shot text classification","verified",""
"pre.zip/lang22a.pdf","27","28","True few-shot learning with language models","verified",""
"pre.zip/lang22a.pdf","28","29","Wic: the word-in-context dataset for evaluating context-sensitive meaning representations","verified",""
"pre.zip/lang22a.pdf","29","30","Exploring the limits of transfer learning with a unified text-to-text transformer","verified",""
"pre.zip/lang22a.pdf","30","31","Snorkel: Rapid training data creation with weak supervision","verified",""
"pre.zip/lang22a.pdf","31","32","Data programming: Creating large training sets, quickly","verified",""
"pre.zip/lang22a.pdf","32","33","Multitask prompted training enables zero-shot task generalization","verified",""
"pre.zip/lang22a.pdf","33","34","Exploiting cloze-questions for few-shot text classification and natural language inference","verified",""
"pre.zip/lang22a.pdf","34","35","True few-shot learning with prompts – a real-world perspective","verified",""
"pre.zip/lang22a.pdf","35","36","Probability of error of some adaptive pattern-recognition machines","verified",""
"pre.zip/lang22a.pdf","36","37","AutoPrompt: Eliciting Knowledge from Language Models with Automatically Generated Prompts","verified",""
"pre.zip/lang22a.pdf","37","38","Building a question answering test collection","verified",""
"pre.zip/lang22a.pdf","38","39","Superglue: a stickier benchmark for general-purpose language understanding systems","verified",""
"pre.zip/lang22a.pdf","39","40","Glue: A multi-task benchmark and analysis platform for natural language understanding","verified",""
"pre.zip/lang22a.pdf","40","41","Want to reduce labeling cost? GPT-3 can help","verified",""
"pre.zip/lang22a.pdf","42","43","Theoretical analysis of self-training with deep networks on unlabeled data","verified",""
"pre.zip/lang22a.pdf","43","44","Finetuned language models are zero-shot learners","verified",""
"pre.zip/lang22a.pdf","44","45","Transformers: State-of-the-art natural language processing","verified",""
"pre.zip/lang22a.pdf","45","46","Cotrade: Confident co-training with data editing","verified",""
"pre.zip/lang22a.pdf","46","47","Calibrate before use: Improving few-shot performance of language models","verified",""
"pre.zip/li22ac.pdf","7","8","2978–2988, Florence, Italy","not_found","uncertain"
"pre.zip/li22ac.pdf","16","17","4098–4109, Brussels, Belgium, October-November 2018","not_found","uncertain"
"pre.zip/li22ac.pdf","29","30","Layer normalization","not_found","real"
"pre.zip/li22ac.pdf","32","33","995–1005, Online","not_found","uncertain"
"pre.zip/li22ac.pdf","39","40","URL https://aclanthology.org/2020","not_found","uncertain"
"pre.zip/li22ac.pdf","71","72","All systems were trained via Adam optimizer (Kingma & Ba, 2015), where β1 and β2 were set to 0.9 and 0","not_found","uncertain"
"pre.zip/li22ac.pdf","74","75","For the deep model, the hidden size is 512 and the filter size of FFN is 2048","not_found","uncertain"
"pre.zip/li22ac.pdf","75","76","adopted cosine learning rate schema, we still use the standard decay schedule which is proportionally to the inverse square root of the current step","not_found","uncertain"
"pre.zip/li22ac.pdf","76","77","Additional Experiments and Analysis","not_found","uncertain"
"pre.zip/li22ac.pdf","77","78","Comparisons with Previous Works","not_found","uncertain"
"pre.zip/li22ac.pdf","78","79","Transformer-in-Transformer (namely TNT) (Han et al., 2021), Multiscale Vision Transformer (namely MViT) (Fan et al., 2021a)","not_found","uncertain"
"pre.zip/li22ac.pdf","83","84","The architecture of the re-implementation for TNT","not_found","uncertain"
"pre.zip/li22ac.pdf","84","85","It regards the local patches (e.g., 16 × 16) as “visual sentences” and they further split them into much smaller patches (e.g., 4 × 4) as “visual words”","not_found","uncertain"
"pre.zip/li22ac.pdf","87","88","DS L ′ × L ′ Transformer block ×Mw Stage 2","not_found","uncertain"
"pre.zip/li22ac.pdf","89","90","The architecture of Multi-stage Transformer","not_found","uncertain"
"pre.zip/li22ac.pdf","90","91","Comparisons of UMST with two multiscale variants","not_found","uncertain"
"pre.zip/li22ac.pdf","92","93","Quantitative Examples on Summarization","not_found","uncertain"
"pre.zip/li22ac.pdf","0","1","Adaptive input representations for neural language modeling","verified",""
"pre.zip/li22ac.pdf","1","2","Deep equilibrium models","verified",""
"pre.zip/li22ac.pdf","2","3","Language models are few-shot learners","verified",""
"pre.zip/li22ac.pdf","3","4","End-to-end object detection with transformers","verified",""
"pre.zip/li22ac.pdf","4","5","Regionvit: Regional-to-local attention for vision transformers","verified",""
"pre.zip/li22ac.pdf","5","6","Twins: Revisiting spatial attention design in vision transformers","verified",""
"pre.zip/li22ac.pdf","6","7","Transformer-XL: Attentive language models beyond a fixed-length context","verified",""
"pre.zip/li22ac.pdf","8","9","Universal transformers","verified",""
"pre.zip/li22ac.pdf","9","10","BERT: Pre-training of deep bidirectional transformers for language understanding","verified",""
"pre.zip/li22ac.pdf","10","11","An image is worth 16x16 words: Transformers for image recognition at scale","verified",""
"pre.zip/li22ac.pdf","11","12","Multiscale vision transformers","verified",""
"pre.zip/li22ac.pdf","12","13","Multiscale vision transformers","verified",""
"pre.zip/li22ac.pdf","13","14","Mask attention networks: Rethinking and strengthen transformer","verified",""
"pre.zip/li22ac.pdf","14","15","Bottom-up ab-stractive summarization","verified",""
"pre.zip/li22ac.pdf","17","18","Conformer: Convolution-augmented transformer for speech recognition","verified",""
"pre.zip/li22ac.pdf","18","19","Multi-scale self-attention for text classification","verified",""
"pre.zip/li22ac.pdf","19","20","Transformer in transformer","verified",""
"pre.zip/li22ac.pdf","20","21","Multi-granularity self-attention for neural machine translation","verified",""
"pre.zip/li22ac.pdf","21","22","Deep residual learning for image recognition","verified",""
"pre.zip/li22ac.pdf","22","23","Teaching machines to read and comprehend","verified",""
"pre.zip/li22ac.pdf","23","24","Non-autoregressive machine translation with disentangled context transformer","verified",""
"pre.zip/li22ac.pdf","24","25","Adam: A method for stochastic optimization","verified",""
"pre.zip/li22ac.pdf","25","26","Semi-supervised classification with graph convolutional networks","verified",""
"pre.zip/li22ac.pdf","26","27","Constituency parsing with a self-attentive encoder","verified",""
"pre.zip/li22ac.pdf","27","28","SentencePiece: A simple and language independent subword tokenizer and detokenizer for neural text processing","verified",""
"pre.zip/li22ac.pdf","28","29","Deterministic non-autoregressive neural sequence modeling by iterative refinement","verified",""
"pre.zip/li22ac.pdf","30","31","Shallow-to-deep training for neural machine translation","verified",""
"pre.zip/li22ac.pdf","33","34","Learning light-weight translation models from deep transformer","verified",""
"pre.zip/li22ac.pdf","34","35","ODE transformer: An ordinary differential equation-inspired model for sequence generation","verified",""
"pre.zip/li22ac.pdf","35","36","Improved multiscale vision transformers for classification and detection","verified",""
"pre.zip/li22ac.pdf","36","37","ROUGE: A package for automatic evaluation of summaries","verified",""
"pre.zip/li22ac.pdf","37","38","Feature pyramid networks for object detection","verified",""
"pre.zip/li22ac.pdf","38","39","Understanding and improving encoder layer fusion in sequence-to-sequence learning","verified",""
"pre.zip/li22ac.pdf","40","41","Swin transformer: Hierarchical vision transformer using shifted windows","verified",""
"pre.zip/li22ac.pdf","41","42","Delight: Very deep and light-weight transformer","verified",""
"pre.zip/li22ac.pdf","42","43","Improving neural machine translation by incorporating hierarchical sub-word features","verified",""
"pre.zip/li22ac.pdf","43","44","Abstractive text summarization using sequence-to-sequence rnns and beyond","verified",""
"pre.zip/li22ac.pdf","44","45","Scaling neural machine translation","verified",""
"pre.zip/li22ac.pdf","45","46","fairseq: A fast, extensible toolkit for sequence modeling","verified",""
"pre.zip/li22ac.pdf","46","47","Universal dependency parsing from scratch","verified",""
"pre.zip/li22ac.pdf","48","49","COMET: A neural framework for MT evaluation","verified",""
"pre.zip/li22ac.pdf","49","50","BLEURT: Learning robust metrics for text generation","verified",""
"pre.zip/li22ac.pdf","50","51","Neural machine translation of rare words with subword units","verified",""
"pre.zip/li22ac.pdf","51","52","Self-attention with relative position representations","verified",""
"pre.zip/li22ac.pdf","52","53","Sequence to sequence learning with neural networks","verified",""
"pre.zip/li22ac.pdf","53","54","Attention is all you need","verified",""
"pre.zip/li22ac.pdf","55","56","Scaling local self-attention for parameter efficient visual backbones","verified",""
"pre.zip/li22ac.pdf","56","57","Graph attention networks","verified",""
"pre.zip/li22ac.pdf","57","58","Learning deep transformer models for machine translation","verified",""
"pre.zip/li22ac.pdf","58","59","Pyramid vision transformer: A versatile backbone for dense prediction without convolutions","verified",""
"pre.zip/li22ac.pdf","59","60","Multiscale collaborative deep models for neural machine translation","verified",""
"pre.zip/li22ac.pdf","60","61","Pay less attention with lightweight and dynamic convolutions","verified",""
"pre.zip/li22ac.pdf","61","62","Cvt: Introducing convolutions to vision transformers","verified",""
"pre.zip/li22ac.pdf","63","64","Sequence generation with mixed representations","verified",""
"pre.zip/li22ac.pdf","64","65","Phrase-level self-attention networks for universal sentence encoding","verified",""
"pre.zip/li22ac.pdf","65","66","Vocabulary learning via optimal transport for neural machine translation","verified",""
"pre.zip/li22ac.pdf","66","67","Convolutional self-attention networks","verified",""
"pre.zip/li22ac.pdf","67","68","Focal self-attention for local-global interactions in vision transformers","verified",""
"pre.zip/li22ac.pdf","68","69","MUSE: parallel multi-scale attention for sequence to sequence learning","verified",""
"pre.zip/li22p.pdf","20","21","Robust statistics: the approach based on influence functions","not_found","uncertain"
"pre.zip/li22p.pdf","0","1","A reductions approach to fair classification","verified",""
"pre.zip/li22p.pdf","1","2","Big data’s disparate impact","verified",""
"pre.zip/li22p.pdf","2","3","Optimized pre-processing for discrimination prevention","verified",""
"pre.zip/li22p.pdf","3","4","Why is my classifier discriminatory?","verified",""
"pre.zip/li22p.pdf","4","5","Fair clustering using antidote data","verified",""
"pre.zip/li22p.pdf","5","6","Fair prediction with disparate impact: A study of bias in recidivism prediction instruments","verified",""
"pre.zip/li22p.pdf","6","7","On robustness properties of convex risk minimization methods for pattern recognition","verified",""
"pre.zip/li22p.pdf","7","8","Detection of influential observation in linear regression","verified",""
"pre.zip/li22p.pdf","8","9","Characterizations of an empirical influence function for detecting influential cases in regression","verified",""
"pre.zip/li22p.pdf","10","11","Linear programming and extensions","verified",""
"pre.zip/li22p.pdf","11","12","Empirical risk minimization under fairness constraints","verified",""
"pre.zip/li22p.pdf","13","14","Is there a trade-off between fairness and accuracy? a perspective using mismatched hypothesis testing","verified",""
"pre.zip/li22p.pdf","14","15","Fairness through awareness","verified",""
"pre.zip/li22p.pdf","15","16","Certifying and removing disparate impact","verified",""
"pre.zip/li22p.pdf","16","17","The rise of big data policing","verified",""
